ID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
2482,0,9019,6,1994,1994,0,274,362,636,636,684,1320,2,1,6,0,2,472,0,40,150000
2483,0,8900,4,1966,1966,0,1056,0,1056,1056,0,1056,1,0,5,0,1,384,0,42,107000
2484,60,7800,5,1965,1965,0,641,187,828,965,0,965,1,0,6,0,1,300,421,0,119900
2485,70,9100,5,1962,1962,51,36,952,988,988,0,988,1,0,6,0,2,624,0,0,129500
2486,70,9100,5,1963,1963,336,1332,396,1728,1728,0,1728,2,0,10,0,2,504,0,0,125000
2487,68,8927,6,1977,1977,0,0,0,0,1286,368,1654,2,0,10,0,2,528,0,0,119500
2488,0,9240,5,1962,2002,0,612,252,864,1211,0,1211,1,0,6,1,2,576,161,0,144000
2489,88,8471,6,1977,1995,46,506,0,506,1212,0,1212,1,0,6,1,2,492,292,12,151000
2490,0,9308,5,1965,1965,0,554,430,984,984,0,984,1,0,5,0,1,310,0,0,126000
2491,65,8450,5,1968,1968,90,162,450,882,909,0,909,1,0,5,0,1,294,0,155,116000
2492,0,8638,5,1963,1963,0,181,744,925,925,0,925,1,0,5,0,2,484,203,74,133500
2493,0,13052,5,1965,1965,0,712,312,1024,1024,0,1024,1,1,5,0,1,308,0,0,120875
2494,0,13526,5,1965,1965,114,560,0,935,935,0,935,1,0,5,0,1,288,180,0,137000
2495,0,8020,5,1964,1964,0,644,268,912,912,0,912,1,0,6,0,0,0,0,0,124000
2496,65,6993,5,1961,1994,0,465,447,912,1236,0,1236,1,0,6,1,1,288,0,0,135000
2497,0,8789,5,1967,1967,0,659,253,912,941,0,941,1,0,6,1,1,288,64,0,129200
2498,100,14330,7,1974,1974,145,1023,228,1748,2151,495,2646,2,0,9,4,2,550,641,100,260000
2499,121,16059,8,1991,1992,284,0,1288,1288,1301,1116,2417,2,1,9,1,2,462,127,82,260000
2500,105,11025,8,1992,1993,692,1118,216,1334,1520,1306,2826,2,1,9,3,3,888,177,208,334000
2501,0,14541,8,1993,1993,0,1012,326,1338,1352,1168,2520,2,1,10,1,3,796,209,55,310000
2502,0,13346,7,1992,2000,0,728,367,1095,1166,1129,2295,2,1,9,1,2,590,0,40,268000
2503,89,12461,8,1994,1995,0,1456,168,1624,1624,0,1624,2,0,5,1,3,757,0,114,262000
2504,34,3628,7,2004,2004,0,0,1143,1143,1143,0,1143,1,1,5,1,2,588,0,191,176400
2505,37,3316,8,2005,2005,0,1039,208,1247,1247,0,1247,1,1,4,1,2,550,0,84,197000
2506,30,3180,7,2005,2005,0,0,600,600,520,600,1200,2,1,4,0,2,480,0,166,151000
2507,24,2544,7,2005,2005,0,0,600,600,520,623,1223,2,1,4,0,2,480,0,166,147400
2508,24,2544,7,2005,2005,0,0,600,600,520,623,1223,2,1,4,0,2,480,0,166,149900
2509,30,3180,7,2005,2005,0,0,600,600,520,600,1200,2,1,4,0,2,480,0,166,144152
2510,0,2998,6,2000,2000,513,353,403,756,768,756,1524,2,1,4,0,2,440,0,32,166000
2511,35,3735,7,1999,1999,218,450,241,691,713,739,1452,2,1,6,0,2,506,0,34,183900
2512,0,2651,7,2000,2000,0,641,32,673,673,709,1382,2,1,6,0,2,490,153,50,165000
2513,0,4447,7,2003,2003,0,0,530,530,530,550,1080,2,1,4,0,2,496,0,50,139000
2514,114,8314,7,1997,1998,0,0,569,569,854,840,1694,2,1,6,1,1,434,0,382,200000
2515,60,7180,8,2001,2002,0,0,1568,1568,1568,0,1568,2,0,6,1,2,564,0,266,221000
2516,30,9549,8,1995,1996,0,437,0,1494,1494,0,1494,1,1,6,1,2,481,0,30,270000
2517,0,11250,6,1977,1977,0,767,441,1208,1208,0,1208,1,1,6,1,2,546,198,42,165000
2518,0,3760,8,1980,1980,0,1009,44,1235,1235,0,1235,1,0,4,3,2,484,133,78,214000
2519,36,3640,8,1980,1980,0,860,176,1036,1036,0,1036,1,0,4,1,2,484,133,108,188000
2520,40,3874,8,1980,1980,0,807,419,1226,1226,0,1226,1,0,4,1,2,484,133,78,190000
2521,40,3876,8,1978,1978,0,652,48,1226,1226,0,1226,1,0,4,1,2,484,133,60,170000
2522,68,50271,9,1981,1987,0,1810,32,1842,1842,0,1842,0,1,5,1,3,894,857,72,385000
2523,79,13110,5,1972,1972,144,962,191,1153,1193,0,1193,2,0,6,0,2,501,140,153,146500
2524,102,10192,7,1968,1992,143,0,570,570,1222,698,1920,3,0,8,1,2,487,0,98,170000
2525,0,20781,7,1968,2003,0,297,1203,1568,2156,0,2156,2,0,9,1,2,508,0,80,262500
2526,90,11700,6,1968,1968,420,404,304,708,708,708,1416,2,1,7,1,2,776,0,169,179900
2527,0,11029,6,1968,1984,220,619,435,1054,1512,1142,2654,2,1,9,1,2,619,0,65,250000
2528,80,10400,6,1972,1972,288,247,485,732,1012,778,1790,1,2,8,1,2,484,148,0,165150
2529,78,10140,7,1967,1967,264,553,713,1334,1334,0,1334,2,0,7,0,2,477,0,20,164500
2530,80,9600,7,1969,1969,168,0,1164,1164,1164,0,1164,1,1,6,0,2,528,0,0,140000
2531,75,9750,5,1967,1967,0,400,100,980,980,0,980,2,0,6,0,1,384,68,0,135500
2532,80,9600,5,1968,1968,0,758,293,1051,1051,0,1051,1,0,6,0,2,504,0,0,142000
2533,72,8640,5,1968,1968,300,361,56,900,884,886,1770,1,1,7,0,2,530,0,60,155000
2534,78,9360,6,1968,2004,203,760,216,976,976,0,976,1,0,4,1,2,504,94,0,157500
2535,70,8400,5,1968,1968,168,1016,36,1052,1052,0,1052,1,1,5,0,1,288,356,0,138500
2536,70,8400,5,1968,1968,0,744,89,833,898,0,898,1,0,6,0,1,326,143,0,140000
2537,0,9759,5,1966,1966,0,799,252,1051,1051,0,1051,1,0,6,0,1,264,182,88,124400
2538,80,9600,5,1967,1967,140,602,137,1141,1141,0,1141,1,0,6,0,1,568,0,78,158000
2539,71,9230,5,1965,1998,166,661,203,864,1200,0,1200,1,1,6,0,2,884,0,64,146000
2540,0,14803,6,1971,1971,252,416,409,825,1097,896,1993,2,1,8,1,2,495,0,66,190000
2541,0,10659,5,1961,1961,0,915,135,1050,1050,0,1050,1,0,6,0,1,368,0,319,136500
2542,70,9100,5,1958,1958,0,521,169,864,864,0,864,1,0,5,0,2,624,0,0,129900
2543,70,8393,5,1959,2005,122,528,1098,1626,1712,0,1712,2,0,8,0,2,588,272,54,145000
2544,80,8800,6,1965,2000,0,901,34,1187,1565,0,1565,2,0,7,2,1,299,200,25,185900
2545,80,8800,6,1964,1964,425,553,698,1251,1251,0,1251,1,0,6,2,1,461,0,116,160000
2546,0,10368,6,1964,1964,112,260,0,1008,1488,0,1488,1,1,7,1,2,430,154,60,167000
2547,85,9350,5,1964,1964,0,360,360,720,720,720,1440,1,1,7,1,2,480,0,32,157500
2548,75,10382,6,1958,1958,105,513,75,588,1095,0,1095,1,0,6,0,1,264,0,0,140000
2549,69,8973,5,1958,1991,85,567,413,1008,1053,0,1053,1,1,6,0,2,750,0,80,150000
2550,80,10800,5,1960,1960,88,632,616,1248,1248,0,1248,1,0,6,0,1,286,0,0,151500
2551,60,8550,6,1934,1950,0,574,242,816,816,0,816,1,0,4,1,1,240,228,0,129800
2552,0,11425,5,1954,1954,0,486,522,1008,1008,0,1008,1,0,4,1,1,275,0,0,137000
2553,68,9724,5,1947,1950,0,0,938,938,1043,0,1043,1,0,5,1,1,273,125,48,137000
2554,51,4712,4,1946,1950,0,384,363,747,774,456,1230,1,1,5,0,1,305,0,57,121600
2555,51,5900,4,1923,1958,0,0,440,440,869,0,869,1,0,4,0,0,0,0,0,85500
2556,52,5825,4,1926,1953,108,0,600,600,747,0,747,1,0,5,0,2,528,0,0,79900
2557,92,7438,5,1908,1991,0,0,504,504,936,316,1252,1,0,5,0,2,576,104,0,127000
2558,80,9600,5,1961,1990,0,915,336,1251,1433,0,1433,1,0,7,1,2,441,144,0,161000
2559,89,10858,5,1952,1952,150,40,1404,1444,1624,0,1624,1,0,6,1,1,240,0,40,146500
2560,80,9600,5,1951,1951,144,996,60,1056,1216,0,1216,1,0,7,0,1,280,0,0,135000
2561,89,10680,5,1951,1951,44,756,1380,2136,2136,0,2136,2,0,7,0,2,528,0,30,137900
2562,79,9490,6,1941,1950,0,403,238,806,958,620,1578,1,0,5,2,1,240,0,0,133000
2563,79,9462,5,1949,1973,0,0,704,704,1024,704,1728,1,1,7,1,1,234,245,60,137000
2564,82,9888,5,1954,1975,0,486,450,936,936,0,936,1,0,5,0,1,240,0,0,121000
2565,0,8917,5,1967,1967,0,0,1584,1584,1584,0,1584,2,0,8,0,2,506,0,0,119000
2566,0,12700,6,1964,1964,0,939,307,1246,1246,0,1246,1,0,6,2,2,441,0,69,172000
2567,85,8500,5,1961,1961,203,600,635,1235,1235,0,1235,1,0,6,0,2,480,0,0,98600
2568,88,14200,7,1966,1966,309,445,479,924,1216,941,2157,2,1,8,2,2,487,105,66,226000
2569,75,9000,5,1954,1954,0,812,124,936,1128,0,1128,1,0,5,0,1,286,0,0,118000
2570,174,25419,8,1918,1990,0,1036,140,1360,1360,1360,3112,2,0,8,1,2,795,0,16,235000
2571,109,9723,6,1963,1963,332,0,1008,1008,1008,0,1008,1,0,5,0,2,430,0,0,135000
2572,70,7728,5,1962,1962,120,803,303,1106,1190,0,1190,1,0,6,0,2,540,0,18,132500
2573,70,8163,5,1959,1959,128,748,102,1144,1144,0,1144,1,0,6,1,1,796,86,0,143000
2574,70,8400,5,1957,1957,0,623,556,1179,1364,0,1364,1,1,6,1,1,331,0,60,132000
2575,80,11600,6,1960,1960,175,565,818,1383,1383,0,1383,1,1,7,0,1,292,0,45,145250
2576,0,9610,6,1958,1958,632,203,918,1121,1336,0,1336,1,1,7,1,2,488,80,0,162000
2577,125,10000,5,1956,1956,272,678,99,1058,1370,0,1370,1,0,6,1,1,300,191,0,148000
2578,69,14850,5,1957,1957,0,895,197,1092,1092,0,1092,1,0,6,1,1,299,268,0,141000
2579,72,10152,6,1956,1994,0,914,210,1124,1124,0,1124,1,0,6,1,1,353,0,211,153000
2580,72,10011,5,1957,1996,64,360,710,1070,1236,0,1236,1,0,6,1,1,447,0,0,134450
2581,0,7032,5,1979,1979,0,943,0,943,943,0,943,1,0,4,2,2,600,42,0,135960
2582,70,8092,6,1954,2000,176,824,226,1050,1050,0,1050,1,0,6,0,1,286,0,0,156000
2583,75,11310,6,1954,1954,0,0,1367,1367,1375,0,1375,1,0,5,1,2,451,0,30,140000
2584,66,12778,5,1952,2003,0,658,350,1008,1008,0,1008,1,0,4,0,1,280,0,154,139500
2585,75,10170,6,1951,1951,522,0,216,216,1575,0,1575,1,1,5,1,2,400,0,0,155000
2586,55,7700,5,1956,1956,0,271,30,301,1145,0,1145,1,0,6,0,2,684,0,0,127000
2587,65,11050,5,1956,1956,0,488,517,1005,1005,0,1005,1,0,6,1,1,319,0,0,133500
2588,80,13600,5,1955,1955,0,144,0,1056,1056,0,1056,1,1,6,0,1,300,0,0,125000
2589,85,15428,5,1951,1991,0,741,143,884,884,0,884,1,0,4,0,1,270,0,0,142000
2590,118,21299,7,1941,1963,0,0,929,929,2039,0,2039,1,1,7,3,3,791,0,0,167000
2591,70,13300,5,1956,2001,0,494,521,1015,1384,0,1384,1,0,6,0,2,896,75,0,159000
2592,94,22136,5,1925,1975,0,1018,1153,2171,1392,1248,2640,2,1,10,1,3,1008,631,48,180000
2593,50,7500,6,1947,1950,0,0,784,784,900,412,1312,1,1,6,0,2,649,0,28,127000
2594,50,7000,6,1924,1950,0,617,0,617,865,445,1310,2,0,6,0,1,398,0,0,112000
2595,60,10410,3,1930,2001,0,0,713,713,713,0,713,1,0,5,0,1,371,0,75,99800
2596,90,5400,5,1954,2000,0,415,418,833,833,0,833,1,0,4,0,1,326,0,0,117000
2597,60,5400,5,1921,1968,0,0,1073,1073,1073,0,1073,1,0,4,0,1,326,0,0,108480
2598,60,10914,3,1929,1950,0,0,715,715,715,0,715,1,0,4,0,2,660,0,0,68000
2599,60,7008,4,1900,1998,0,0,448,448,448,272,720,1,0,5,0,1,280,0,0,86900
2600,60,10800,5,1920,1950,0,821,299,1120,1130,0,1130,1,0,5,1,2,720,229,0,120000
2601,60,7200,6,1915,1950,0,338,325,663,774,821,1595,2,0,7,1,2,528,49,0,155500
2602,60,10818,4,1910,1950,0,0,1077,1077,981,779,1760,1,1,7,1,2,648,120,0,80000
2603,60,10410,3,1915,1950,0,0,672,672,694,520,1214,1,0,6,0,3,936,216,0,105000
2604,60,10800,5,1900,1970,0,664,290,954,1766,648,2414,2,0,10,1,2,520,142,0,160000
2605,60,10800,5,1936,1989,0,626,170,796,1096,370,1466,2,0,7,1,2,566,436,21,170000
2606,84,8658,6,1965,1965,101,643,445,1088,1324,0,1324,2,0,6,1,2,440,0,138,160000
2607,85,13400,5,1966,1966,1047,516,380,1024,1086,0,1086,1,0,6,1,2,484,0,0,159950
2608,83,10184,6,1963,1963,379,580,503,1083,1146,0,1146,1,0,6,1,1,294,345,75,165000
2609,77,9786,6,1962,1981,0,600,312,912,1085,649,1734,1,1,7,1,2,440,0,0,159000
2610,77,9510,6,1962,1985,161,701,434,1135,1207,0,1207,1,1,6,0,1,264,0,240,147000
2611,66,7800,5,1964,1964,0,312,0,912,912,0,912,1,0,5,0,1,288,0,0,115000
2612,79,8910,6,1959,1959,0,655,0,655,1194,0,1194,1,0,6,1,2,539,0,0,159500
2613,60,7332,6,1959,1959,207,414,450,864,864,0,864,1,0,4,0,1,288,168,0,120000
2614,73,7100,5,1957,1957,0,708,108,816,816,0,816,1,0,5,0,1,308,0,0,129900
2615,80,10800,6,1961,1992,104,913,400,1313,1773,0,1773,2,0,6,2,2,418,355,98,183000
2616,86,11650,7,1959,1959,58,0,0,0,1472,0,1472,2,0,5,1,2,484,0,68,157500
2617,0,18275,7,1962,1998,0,636,802,1438,1900,548,2448,3,0,9,2,2,441,520,102,277500
2618,47,16321,5,1957,1997,0,1277,207,1484,1600,0,1600,1,0,6,2,1,319,288,258,207500
2619,60,12144,4,1950,1950,0,455,455,910,910,611,1521,1,1,6,0,1,597,199,0,147500
2620,60,10800,4,1949,1950,0,0,720,720,720,472,1192,1,1,6,0,0,0,0,0,135000
2621,60,7200,5,1950,1950,0,0,0,0,1040,0,1040,1,0,5,0,2,625,0,0,109500
2622,60,7200,4,1950,1950,0,0,0,0,1040,0,1040,1,0,4,0,2,420,0,29,109900
2623,70,7560,5,1959,1959,0,369,671,1040,1040,0,1040,1,0,6,0,1,286,140,0,133700
2624,60,8544,3,1950,1950,0,0,0,0,1040,0,1040,2,0,6,0,2,400,0,0,81400
2625,0,8544,3,1949,1950,340,0,0,0,1040,0,1040,2,0,6,0,2,400,0,0,87500
2626,60,8544,3,1950,1950,0,0,0,0,1040,0,1040,2,0,6,0,2,400,0,0,93500
2627,75,8512,5,1960,1960,0,0,1556,1556,1556,0,1556,2,0,8,0,0,0,0,0,119000
2628,70,7945,5,1959,1959,0,179,465,1150,1150,0,1150,1,0,6,0,1,300,0,0,141000
2629,70,7000,5,1961,1961,0,781,369,1150,1150,0,1150,1,0,6,0,1,288,0,0,146000
2630,69,7590,6,1966,1966,266,512,148,660,660,688,1348,1,1,6,1,2,453,188,108,155000
2631,69,10205,5,1962,1962,0,784,141,925,999,0,999,1,0,6,0,1,300,150,72,134500
2632,74,7400,7,1962,1962,0,809,236,1045,1045,0,1045,1,0,6,0,2,528,0,0,120000
2633,70,7000,5,1962,1962,0,468,396,864,864,0,864,1,0,5,0,1,336,0,0,105000
2634,70,7000,5,1962,1962,0,953,72,1025,1025,0,1025,1,0,6,0,0,0,96,80,124000
2635,62,9856,5,1900,2005,0,0,716,716,1007,1007,2014,2,0,8,0,2,624,0,72,169000
2636,57,9906,4,1925,1950,0,0,686,686,810,518,1328,1,0,8,0,1,210,0,172,107000
2637,60,9600,5,1948,1950,264,276,936,1212,1226,442,1668,1,0,6,0,1,240,0,0,135000
2638,60,5520,4,1920,1980,0,284,863,1147,1147,510,1657,1,0,9,1,1,162,0,0,111500
2639,60,9600,6,1900,2004,0,381,399,780,940,476,1416,1,0,7,0,2,400,0,24,156500
2640,60,9600,7,1925,1990,0,16,712,728,832,809,1641,1,1,6,1,2,546,0,0,178000
2641,58,6451,7,1900,1970,0,208,504,712,848,580,1428,1,0,7,0,2,576,264,0,139900
2642,66,3960,7,1930,1950,0,0,502,502,502,502,1004,1,0,5,1,1,200,280,0,105000
2643,70,5684,6,1930,2005,0,0,813,813,813,0,813,1,0,5,0,1,270,0,113,110000
2644,56,7745,4,1900,1950,0,0,938,938,1084,867,1951,2,0,9,0,2,576,0,6,111500
2645,56,7741,6,1924,1950,0,143,817,1032,1032,0,1032,1,0,5,0,1,280,0,0,108000
2646,50,5633,5,1925,1950,0,0,844,844,844,0,844,1,0,5,0,1,216,50,81,111500
2647,50,9000,5,1880,1991,0,0,636,636,1089,661,1750,1,0,8,0,1,240,0,0,124000
2648,60,7200,4,1950,1950,0,0,576,576,864,0,864,1,0,5,0,1,528,0,0,105000
2649,40,4400,6,1920,1950,0,0,648,648,734,384,1118,1,0,6,0,2,440,0,0,116000
2650,42,7614,3,1905,1950,0,0,738,738,714,662,1376,1,0,7,0,1,216,0,0,96900
2651,50,6000,5,1955,1955,0,576,384,960,960,0,960,1,0,5,0,2,576,0,0,135500
2652,50,6000,5,1924,1950,145,0,816,816,816,750,1566,1,1,7,0,2,450,24,0,139000
2653,52,7830,3,1921,1950,0,416,76,492,492,0,492,1,0,3,0,1,200,0,0,61500
2654,56,9576,6,1945,1950,0,310,460,770,885,297,1182,1,1,5,0,1,378,0,0,120000
2655,49,5820,3,1955,2005,0,256,906,1162,1163,0,1163,1,0,6,0,1,220,142,98,126175
2656,48,5747,3,1920,1950,0,0,798,798,840,0,840,1,0,5,0,1,250,112,0,64000
2657,69,9142,6,1910,1950,0,0,1020,1020,908,1020,1928,2,0,9,0,1,440,0,60,137000
2658,60,9600,4,1900,1950,0,0,1095,1095,1095,679,1774,2,0,8,0,3,779,0,0,87000
2659,60,10800,7,1914,1970,0,390,490,880,880,888,1768,1,1,6,2,2,320,0,341,163000
2660,70,6300,7,1910,2005,0,0,1226,1226,1226,878,2104,2,0,9,0,2,432,0,341,155000
2661,63,5000,5,1900,1950,0,0,540,540,889,551,1440,1,0,6,0,1,352,0,0,79000
2662,65,8850,7,1916,1950,0,0,815,815,815,875,1690,1,0,7,1,1,225,0,0,144000
2663,60,3600,6,1910,1993,0,0,684,684,684,684,1368,1,0,7,0,1,216,0,158,114504
2664,60,7200,7,1920,1950,0,0,596,596,998,764,1762,1,1,8,0,2,576,36,0,157000
2665,84,11340,6,1923,1950,0,0,1200,1200,1200,0,1200,1,0,7,0,1,312,0,0,125000
2666,90,22950,10,1892,1993,0,0,1107,1107,1518,1518,3608,2,1,12,2,3,840,0,260,475000
2667,33,5976,5,1920,1950,0,0,624,624,624,624,1248,2,0,8,0,0,0,0,130,93500
2668,65,9750,5,1958,1958,0,0,960,960,960,0,960,1,0,5,0,2,624,0,0,125000
2669,63,4761,3,1918,1950,0,0,1020,1020,1020,0,1020,1,0,5,0,0,0,0,0,64500
2670,0,7446,4,1941,1950,0,266,522,788,788,0,788,1,0,4,2,0,0,0,0,100000
2671,65,6435,6,1939,1950,0,0,972,972,972,605,1577,1,0,6,1,1,312,0,0,140200
2672,69,11737,6,1924,1996,0,0,848,848,1017,810,1827,1,0,9,1,1,240,27,36,202500
2673,50,5000,6,1947,1950,0,399,605,1004,1004,660,1664,2,0,7,2,2,420,0,24,159000
2674,65,7800,5,1939,1950,0,507,286,793,793,325,1118,1,0,5,1,2,410,0,0,119900
2675,52,6240,6,1934,1950,0,0,816,816,816,0,1176,1,0,6,1,2,528,112,0,114500
2676,0,6240,5,1936,1950,0,0,896,896,896,448,1344,1,0,7,0,1,240,200,114,115000
2677,51,6120,3,1930,1950,0,347,381,728,728,434,1162,1,0,6,0,1,258,0,24,75000
2678,51,6120,5,1925,1950,0,489,279,768,1015,0,1015,1,0,6,0,1,450,0,0,88000
2679,52,6240,4,1947,1950,0,0,0,0,672,240,912,1,0,3,0,0,0,0,0,80500
2680,52,6240,5,1928,1950,0,0,1042,1042,1042,534,1576,1,0,8,1,1,225,0,0,149000
2681,51,6120,5,1930,1984,0,0,741,741,741,583,1324,1,0,7,0,1,180,0,0,110000
2682,50,6000,6,1925,1980,0,397,706,1103,1103,0,1103,1,0,5,1,2,440,166,120,110500
2683,50,6000,5,1921,1950,0,616,0,616,616,0,616,1,0,4,0,1,205,0,0,89000
2684,58,6380,5,1922,1950,0,0,993,993,1048,0,1048,1,0,5,1,1,280,0,0,113000
2685,50,11672,5,1925,1950,0,0,816,816,816,0,816,1,0,4,0,1,210,168,0,109000
2686,90,33120,6,1962,1962,0,0,1595,1595,1611,875,2486,2,0,8,1,2,576,0,0,220000
2687,60,9873,4,1970,1970,160,789,171,960,960,0,960,1,0,6,0,2,576,0,288,129000
2688,59,5310,6,1910,2003,0,0,485,485,1001,634,1635,1,0,5,0,1,255,394,0,117000
2689,153,4118,4,1941,1950,0,0,693,693,693,0,693,1,0,4,0,0,0,0,20,52500
2690,60,10320,4,1924,1950,0,0,596,596,834,596,1430,2,0,7,0,2,370,218,0,107000
2691,60,7518,5,1910,2004,0,0,396,396,665,665,1330,1,0,7,0,1,390,0,72,116500
2692,50,9000,5,1919,1950,0,0,610,610,819,0,819,1,0,4,0,0,0,0,0,72000
2693,50,8600,6,1937,1950,0,0,780,780,780,596,1376,2,0,7,1,1,198,0,0,119500
2694,60,7200,5,1938,1995,0,0,803,803,803,557,1360,1,1,6,0,1,297,0,65,125500
2695,60,9786,3,1922,1950,0,0,1007,1007,1077,0,1077,1,0,6,1,1,210,0,100,91000
2696,60,6780,6,1935,1982,0,490,30,520,520,0,754,1,0,5,0,0,0,53,0,84500
2697,60,7200,6,1930,1950,0,343,641,984,984,0,984,1,0,6,0,1,308,0,0,90000
2698,82,12375,5,1951,1951,41,329,477,806,1081,341,1422,1,0,7,1,1,288,0,0,137500
2699,120,11136,6,1964,1964,0,0,1921,1921,1921,0,1921,2,0,8,0,2,576,0,180,150000
2700,100,21370,5,1950,1950,0,0,0,0,1640,0,1640,1,0,7,1,2,394,0,0,131000
2701,92,6930,5,1958,1958,120,300,468,1062,1352,0,1352,1,0,6,0,1,288,168,0,130000
2702,55,8250,5,1935,1950,0,0,0,0,1032,0,1032,1,0,6,1,1,260,0,0,125000
2703,50,5220,5,1936,1950,0,0,830,830,879,0,879,1,0,4,0,1,180,0,108,80000
2704,50,5500,7,2004,2004,0,510,190,1073,1073,0,1073,2,0,4,0,1,246,0,120,157000
2705,75,11235,4,1963,1979,51,547,504,1051,1382,0,1382,1,1,6,1,2,459,0,82,148000
2706,72,10791,4,1967,1967,0,0,0,0,1296,0,1296,2,0,6,0,2,516,0,0,90000
2707,70,8414,6,1963,2003,0,663,396,1059,1068,0,1068,1,0,6,0,1,264,192,0,154500
2708,0,11327,5,1967,1967,305,779,285,1064,1064,0,1064,1,0,6,1,2,528,314,48,153600
2709,96,11777,5,1966,1966,97,328,285,1164,1320,0,1320,1,0,6,2,2,564,160,68,164500
2710,80,10366,6,1964,1964,0,456,456,912,934,0,934,1,0,4,0,1,336,77,0,132000
2711,75,9000,5,1966,1966,0,773,286,1059,1059,0,1059,1,0,6,0,1,286,0,88,142500
2712,0,11553,5,1968,1968,188,673,378,1051,1159,0,1159,1,1,7,1,1,336,466,0,158000
2713,74,7844,6,1978,1978,203,209,463,672,672,728,1400,1,1,6,1,2,440,0,0,149500
2714,0,9535,5,1967,1967,450,194,0,1176,1458,0,1458,1,1,7,1,2,512,284,0,165000
2715,78,10335,5,1968,1993,0,570,891,1461,1721,0,1721,2,1,7,1,2,440,0,96,180000
2716,0,7176,6,1978,1978,200,794,166,960,1040,0,1040,1,0,6,1,2,616,131,0,160500
2717,0,9662,5,1977,1977,0,0,1967,1967,1967,0,1967,2,0,10,0,2,580,170,0,156500
2718,75,8235,5,1977,1977,99,483,1466,1949,1949,0,1949,2,0,10,0,2,586,32,0,157000
2719,0,13650,5,1958,1958,0,57,554,1052,1252,668,1920,2,0,8,1,2,451,0,0,172500
2720,88,13125,5,1957,2000,67,168,284,1134,1803,0,1803,2,0,8,1,2,484,0,0,155000
2721,102,17920,5,1955,1974,0,306,372,1763,1779,0,1779,1,1,6,1,2,454,0,418,170000
2722,0,17529,5,1924,1950,65,0,872,872,872,0,872,1,0,5,1,1,322,0,0,105000
2723,0,10246,4,1965,2001,0,648,0,648,960,0,960,0,0,3,0,1,364,88,0,145000
2724,0,14175,5,1956,1987,0,988,200,1188,1437,0,1437,1,1,6,1,2,576,304,0,168000
2725,0,20355,7,1967,1967,123,810,229,1865,1830,0,1830,1,0,6,2,2,521,0,115,278000
2726,87,13050,5,1963,1963,0,104,46,1000,1000,0,1000,1,0,4,2,2,575,238,0,164000
2727,81,15593,7,1953,1953,0,603,701,1304,1304,983,2287,2,0,7,1,2,667,0,21,225000
2728,72,10820,5,1971,1972,153,535,88,782,810,0,810,1,0,4,0,2,576,0,0,130000
2729,100,13350,5,1974,1974,0,762,102,864,894,0,894,1,0,5,1,2,440,241,0,142500
2730,0,1700,7,1980,1981,0,397,33,430,880,680,1700,2,1,7,0,1,450,188,36,148400
2731,0,5271,7,1986,1986,0,1082,371,1453,1453,0,1453,1,1,6,1,2,445,0,80,190000
2732,75,9375,4,1954,1954,0,799,168,967,1350,0,1350,1,1,6,1,2,504,237,0,146000
2733,62,6488,5,1942,1950,0,230,569,799,799,351,1150,1,0,6,2,1,215,264,0,128000
2734,78,7800,5,1948,2002,0,603,293,896,1112,896,2008,3,0,8,0,1,230,103,0,225000
2735,0,19690,6,1966,1966,0,0,697,697,1575,626,2201,2,0,8,1,2,432,586,236,274970
2736,114,19950,6,1928,1950,0,0,672,672,1337,672,2009,2,0,8,2,3,795,0,42,235000
2737,60,19800,6,1935,1990,0,425,1411,1836,1836,1836,3672,3,1,7,2,2,836,684,80,415000
2738,78,11679,5,1962,1962,96,612,0,1776,1560,0,1560,2,0,6,1,2,528,453,253,182000
2739,80,12048,5,1952,2002,232,0,0,0,1488,0,1488,1,0,7,1,2,569,0,189,135000
2740,70,10519,5,1955,1999,164,0,1057,1057,1057,0,1057,1,0,6,0,1,288,0,0,137000
2741,75,9525,6,1954,1972,0,444,550,994,1216,639,1855,2,0,7,0,1,325,182,0,136900
2742,75,9525,6,1953,1953,0,468,532,1000,1068,541,1609,1,1,7,0,1,305,0,0,149900
2743,57,6420,5,1952,1952,0,210,219,980,1148,0,1148,1,0,6,0,1,308,0,0,123500
2744,77,8335,5,1954,1954,0,0,0,0,1124,0,1124,1,0,5,1,0,0,0,36,93000
2745,50,7585,5,1948,1950,0,0,810,810,1002,454,1456,1,0,7,1,1,280,0,0,91500
2746,0,11200,6,1985,1985,85,1258,40,1298,1298,0,1298,2,0,5,1,2,403,165,26,180000
2747,88,12128,6,1989,1989,232,549,319,868,1313,1246,2559,2,1,9,1,2,506,0,245,209000
2748,80,9554,8,1993,1994,125,380,397,777,1065,846,1911,2,1,8,1,2,471,182,81,215000
2749,73,9069,6,1993,1993,0,261,0,1344,1440,0,1440,2,0,8,0,4,920,288,0,224500
2750,133,11003,7,2005,2006,0,0,1308,1308,1308,568,1876,2,1,7,0,3,848,0,40,229800
2751,64,7488,7,2005,2005,0,393,815,1208,1208,0,1208,2,0,6,0,2,632,105,58,183600
