Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
0.0,9233,9,2000,2000,877.0,1182.0,358.0,1540.0,1540,1315,2855,2,1,9,1,3.0,774.0,247,55,405000
78.0,12011,8,1998,1998,530.0,956.0,130.0,1086.0,1086,838,1924,2,1,7,1,2.0,592.0,208,75,280000
93.0,12090,8,1998,1998,650.0,0.0,1141.0,1141.0,1165,1098,2263,2,1,10,1,2.0,420.0,144,123,258000
83.0,10019,8,1995,1995,397.0,527.0,815.0,1342.0,1358,1368,2726,2,1,9,1,3.0,725.0,307,169,350000
114.0,17242,9,1993,1994,738.0,292.0,48.0,1733.0,1933,1567,3500,3,1,11,1,3.0,959.0,870,86,584500
0.0,10236,8,1994,1995,501.0,380.0,742.0,1290.0,1305,1189,2494,2,1,9,1,3.0,803.0,200,95,321000
92.0,10120,8,1994,1994,391.0,740.0,425.0,1165.0,1203,1323,2526,2,1,8,1,3.0,844.0,309,78,290000
0.0,12585,8,1993,1993,420.0,247.0,0.0,1286.0,1565,1234,2799,2,1,8,1,3.0,704.0,432,136,315000
75.0,12447,8,2005,2006,192.0,0.0,1100.0,1100.0,1116,848,1964,2,1,8,1,2.0,760.0,200,70,252000
49.0,15218,8,2006,2006,0.0,1562.0,108.0,1670.0,1670,0,1670,2,1,6,1,3.0,928.0,0,240,336820
49.0,20896,8,2005,2006,0.0,1721.0,356.0,2077.0,2097,0,2097,1,1,8,1,3.0,1134.0,192,267,423000
85.0,10182,8,2006,2006,420.0,1220.0,440.0,1660.0,1660,0,1660,2,0,8,1,2.0,500.0,322,50,290000
73.0,8688,7,2005,2005,228.0,0.0,1616.0,1616.0,1616,0,1616,2,0,7,0,3.0,834.0,208,59,232000
85.0,10936,8,2006,2006,60.0,0.0,1504.0,1504.0,1504,0,1504,2,0,7,0,2.0,510.0,144,0,199000
72.0,8640,8,2006,2006,0.0,24.0,1254.0,1278.0,1278,0,1278,2,0,5,0,2.0,584.0,0,60,198600
100.0,13162,9,2006,2006,0.0,1836.0,200.0,2036.0,2036,604,2640,3,1,11,1,3.0,792.0,0,265,405749
81.0,11216,8,2006,2006,0.0,0.0,1489.0,1489.0,1489,0,1489,2,0,7,1,2.0,776.0,0,140,232600
84.0,10728,8,2006,2006,0.0,0.0,1095.0,1095.0,1095,844,1939,2,1,8,1,3.0,1053.0,192,51,266000
65.0,8125,7,2005,2006,0.0,0.0,756.0,756.0,756,797,1553,2,1,6,0,2.0,615.0,0,45,186500
65.0,8125,6,2005,2005,0.0,0.0,858.0,858.0,858,858,1716,2,1,7,0,2.0,615.0,0,53,200825
65.0,8125,7,2006,2006,0.0,0.0,770.0,770.0,778,798,1576,2,1,6,0,2.0,614.0,0,50,197000
60.0,7200,6,2006,2006,68.0,905.0,357.0,1262.0,1262,0,1262,2,0,5,0,2.0,572.0,0,120,185000
62.0,7500,7,2005,2005,0.0,0.0,1257.0,1257.0,1266,0,1266,2,0,6,1,2.0,453.0,38,144,176000
60.0,7200,7,2006,2006,0.0,0.0,1293.0,1293.0,1301,0,1301,2,0,5,1,2.0,572.0,216,121,187750
74.0,7733,6,2005,2005,0.0,24.0,1118.0,1142.0,1142,0,1142,1,1,5,0,0.0,0.0,4,50,139500
91.0,11024,7,2005,2006,118.0,0.0,1400.0,1400.0,1400,0,1400,2,0,6,0,2.0,612.0,144,55,186800
63.0,13072,6,2005,2006,0.0,0.0,1131.0,1131.0,1131,0,1131,1,1,6,0,0.0,0.0,0,39,132000
63.0,13072,6,2005,2005,0.0,0.0,1141.0,1141.0,1141,0,1141,1,1,6,0,2.0,484.0,0,0,142500
63.0,13072,6,2004,2004,0.0,941.0,217.0,1158.0,1158,0,1158,1,1,5,0,2.0,576.0,0,50,158000
65.0,7800,7,2005,2005,172.0,0.0,891.0,891.0,891,795,1686,2,1,8,0,2.0,462.0,144,101,184000
74.0,7632,7,2005,2005,96.0,0.0,784.0,784.0,831,754,1585,2,1,7,0,2.0,449.0,100,77,184900
70.0,8304,6,1997,1998,0.0,0.0,941.0,941.0,941,896,1837,2,1,7,0,2.0,688.0,150,165,187000
65.0,7153,6,1992,1992,0.0,387.0,374.0,761.0,810,793,1603,2,1,7,0,2.0,484.0,0,124,175900
70.0,9370,6,1992,1993,0.0,758.0,78.0,836.0,844,887,1731,2,1,7,0,2.0,462.0,307,85,248500
50.0,7175,6,1990,1991,0.0,904.0,494.0,1398.0,1398,0,1398,2,0,5,0,2.0,542.0,0,46,172000
50.0,7175,6,1991,1991,0.0,278.0,939.0,1217.0,1217,0,1217,2,0,5,0,2.0,484.0,0,64,151000
0.0,9019,6,1994,1994,0.0,274.0,362.0,636.0,636,684,1320,2,1,6,0,2.0,472.0,0,40,150000
0.0,8900,4,1966,1966,0.0,1056.0,0.0,1056.0,1056,0,1056,1,0,5,0,1.0,384.0,0,42,107000
60.0,7800,5,1965,1965,0.0,641.0,187.0,828.0,965,0,965,1,0,6,0,1.0,300.0,421,0,119900
70.0,9100,5,1962,1962,51.0,36.0,952.0,988.0,988,0,988,1,0,6,0,2.0,624.0,0,0,129500
70.0,9100,5,1963,1963,336.0,1332.0,396.0,1728.0,1728,0,1728,2,0,10,0,2.0,504.0,0,0,125000
68.0,8927,6,1977,1977,0.0,0.0,0.0,0.0,1286,368,1654,2,0,10,0,2.0,528.0,0,0,119500
0.0,9240,5,1962,2002,0.0,612.0,252.0,864.0,1211,0,1211,1,0,6,1,2.0,576.0,161,0,144000
88.0,8471,6,1977,1995,46.0,506.0,0.0,506.0,1212,0,1212,1,0,6,1,2.0,492.0,292,12,151000
0.0,9308,5,1965,1965,0.0,554.0,430.0,984.0,984,0,984,1,0,5,0,1.0,310.0,0,0,126000
65.0,8450,5,1968,1968,90.0,162.0,450.0,882.0,909,0,909,1,0,5,0,1.0,294.0,0,155,116000
0.0,8638,5,1963,1963,0.0,181.0,744.0,925.0,925,0,925,1,0,5,0,2.0,484.0,203,74,133500
0.0,13052,5,1965,1965,0.0,712.0,312.0,1024.0,1024,0,1024,1,1,5,0,1.0,308.0,0,0,120875
0.0,13526,5,1965,1965,114.0,560.0,0.0,935.0,935,0,935,1,0,5,0,1.0,288.0,180,0,137000
0.0,8020,5,1964,1964,0.0,644.0,268.0,912.0,912,0,912,1,0,6,0,0.0,0.0,0,0,124000
65.0,6993,5,1961,1994,0.0,465.0,447.0,912.0,1236,0,1236,1,0,6,1,1.0,288.0,0,0,135000
0.0,8789,5,1967,1967,0.0,659.0,253.0,912.0,941,0,941,1,0,6,1,1.0,288.0,64,0,129200
100.0,14330,7,1974,1974,145.0,1023.0,228.0,1748.0,2151,495,2646,2,0,9,4,2.0,550.0,641,100,260000
121.0,16059,8,1991,1992,284.0,0.0,1288.0,1288.0,1301,1116,2417,2,1,9,1,2.0,462.0,127,82,260000
105.0,11025,8,1992,1993,692.0,1118.0,216.0,1334.0,1520,1306,2826,2,1,9,3,3.0,888.0,177,208,334000
0.0,14541,8,1993,1993,0.0,1012.0,326.0,1338.0,1352,1168,2520,2,1,10,1,3.0,796.0,209,55,310000
0.0,13346,7,1992,2000,0.0,728.0,367.0,1095.0,1166,1129,2295,2,1,9,1,2.0,590.0,0,40,268000
89.0,12461,8,1994,1995,0.0,1456.0,168.0,1624.0,1624,0,1624,2,0,5,1,3.0,757.0,0,114,262000
34.0,3628,7,2004,2004,0.0,0.0,1143.0,1143.0,1143,0,1143,1,1,5,1,2.0,588.0,0,191,176400
37.0,3316,8,2005,2005,0.0,1039.0,208.0,1247.0,1247,0,1247,1,1,4,1,2.0,550.0,0,84,197000
30.0,3180,7,2005,2005,0.0,0.0,600.0,600.0,520,600,1200,2,1,4,0,2.0,480.0,0,166,151000
24.0,2544,7,2005,2005,0.0,0.0,600.0,600.0,520,623,1223,2,1,4,0,2.0,480.0,0,166,147400
24.0,2544,7,2005,2005,0.0,0.0,600.0,600.0,520,623,1223,2,1,4,0,2.0,480.0,0,166,149900
30.0,3180,7,2005,2005,0.0,0.0,600.0,600.0,520,600,1200,2,1,4,0,2.0,480.0,0,166,144152
0.0,2998,6,2000,2000,513.0,353.0,403.0,756.0,768,756,1524,2,1,4,0,2.0,440.0,0,32,166000
35.0,3735,7,1999,1999,218.0,450.0,241.0,691.0,713,739,1452,2,1,6,0,2.0,506.0,0,34,183900
0.0,2651,7,2000,2000,0.0,641.0,32.0,673.0,673,709,1382,2,1,6,0,2.0,490.0,153,50,165000
0.0,4447,7,2003,2003,0.0,0.0,530.0,530.0,530,550,1080,2,1,4,0,2.0,496.0,0,50,139000
114.0,8314,7,1997,1998,0.0,0.0,569.0,569.0,854,840,1694,2,1,6,1,1.0,434.0,0,382,200000
60.0,7180,8,2001,2002,0.0,0.0,1568.0,1568.0,1568,0,1568,2,0,6,1,2.0,564.0,0,266,221000
30.0,9549,8,1995,1996,0.0,437.0,0.0,1494.0,1494,0,1494,1,1,6,1,2.0,481.0,0,30,270000
0.0,11250,6,1977,1977,0.0,767.0,441.0,1208.0,1208,0,1208,1,1,6,1,2.0,546.0,198,42,165000
0.0,3760,8,1980,1980,0.0,1009.0,44.0,1235.0,1235,0,1235,1,0,4,3,2.0,484.0,133,78,214000
36.0,3640,8,1980,1980,0.0,860.0,176.0,1036.0,1036,0,1036,1,0,4,1,2.0,484.0,133,108,188000
40.0,3874,8,1980,1980,0.0,807.0,419.0,1226.0,1226,0,1226,1,0,4,1,2.0,484.0,133,78,190000
40.0,3876,8,1978,1978,0.0,652.0,48.0,1226.0,1226,0,1226,1,0,4,1,2.0,484.0,133,60,170000
68.0,50271,9,1981,1987,0.0,1810.0,32.0,1842.0,1842,0,1842,0,1,5,1,3.0,894.0,857,72,385000
79.0,13110,5,1972,1972,144.0,962.0,191.0,1153.0,1193,0,1193,2,0,6,0,2.0,501.0,140,153,146500
102.0,10192,7,1968,1992,143.0,0.0,570.0,570.0,1222,698,1920,3,0,8,1,2.0,487.0,0,98,170000
0.0,20781,7,1968,2003,0.0,297.0,1203.0,1568.0,2156,0,2156,2,0,9,1,2.0,508.0,0,80,262500
90.0,11700,6,1968,1968,420.0,404.0,304.0,708.0,708,708,1416,2,1,7,1,2.0,776.0,0,169,179900
0.0,11029,6,1968,1984,220.0,619.0,435.0,1054.0,1512,1142,2654,2,1,9,1,2.0,619.0,0,65,250000
80.0,10400,6,1972,1972,288.0,247.0,485.0,732.0,1012,778,1790,1,2,8,1,2.0,484.0,148,0,165150
78.0,10140,7,1967,1967,264.0,553.0,713.0,1334.0,1334,0,1334,2,0,7,0,2.0,477.0,0,20,164500
80.0,9600,7,1969,1969,168.0,0.0,1164.0,1164.0,1164,0,1164,1,1,6,0,2.0,528.0,0,0,140000
75.0,9750,5,1967,1967,0.0,400.0,100.0,980.0,980,0,980,2,0,6,0,1.0,384.0,68,0,135500
80.0,9600,5,1968,1968,0.0,758.0,293.0,1051.0,1051,0,1051,1,0,6,0,2.0,504.0,0,0,142000
72.0,8640,5,1968,1968,300.0,361.0,56.0,900.0,884,886,1770,1,1,7,0,2.0,530.0,0,60,155000
78.0,9360,6,1968,2004,203.0,760.0,216.0,976.0,976,0,976,1,0,4,1,2.0,504.0,94,0,157500
70.0,8400,5,1968,1968,168.0,1016.0,36.0,1052.0,1052,0,1052,1,1,5,0,1.0,288.0,356,0,138500
70.0,8400,5,1968,1968,0.0,744.0,89.0,833.0,898,0,898,1,0,6,0,1.0,326.0,143,0,140000
0.0,9759,5,1966,1966,0.0,799.0,252.0,1051.0,1051,0,1051,1,0,6,0,1.0,264.0,182,88,124400
80.0,9600,5,1967,1967,140.0,602.0,137.0,1141.0,1141,0,1141,1,0,6,0,1.0,568.0,0,78,158000
71.0,9230,5,1965,1998,166.0,661.0,203.0,864.0,1200,0,1200,1,1,6,0,2.0,884.0,0,64,146000
0.0,14803,6,1971,1971,252.0,416.0,409.0,825.0,1097,896,1993,2,1,8,1,2.0,495.0,0,66,190000
0.0,10659,5,1961,1961,0.0,915.0,135.0,1050.0,1050,0,1050,1,0,6,0,1.0,368.0,0,319,136500
70.0,9100,5,1958,1958,0.0,521.0,169.0,864.0,864,0,864,1,0,5,0,2.0,624.0,0,0,129900
70.0,8393,5,1959,2005,122.0,528.0,1098.0,1626.0,1712,0,1712,2,0,8,0,2.0,588.0,272,54,145000
80.0,8800,6,1965,2000,0.0,901.0,34.0,1187.0,1565,0,1565,2,0,7,2,1.0,299.0,200,25,185900
80.0,8800,6,1964,1964,425.0,553.0,698.0,1251.0,1251,0,1251,1,0,6,2,1.0,461.0,0,116,160000
0.0,10368,6,1964,1964,112.0,260.0,0.0,1008.0,1488,0,1488,1,1,7,1,2.0,430.0,154,60,167000
85.0,9350,5,1964,1964,0.0,360.0,360.0,720.0,720,720,1440,1,1,7,1,2.0,480.0,0,32,157500
75.0,10382,6,1958,1958,105.0,513.0,75.0,588.0,1095,0,1095,1,0,6,0,1.0,264.0,0,0,140000
69.0,8973,5,1958,1991,85.0,567.0,413.0,1008.0,1053,0,1053,1,1,6,0,2.0,750.0,0,80,150000
80.0,10800,5,1960,1960,88.0,632.0,616.0,1248.0,1248,0,1248,1,0,6,0,1.0,286.0,0,0,151500
60.0,8550,6,1934,1950,0.0,574.0,242.0,816.0,816,0,816,1,0,4,1,1.0,240.0,228,0,129800
0.0,11425,5,1954,1954,0.0,486.0,522.0,1008.0,1008,0,1008,1,0,4,1,1.0,275.0,0,0,137000
68.0,9724,5,1947,1950,0.0,0.0,938.0,938.0,1043,0,1043,1,0,5,1,1.0,273.0,125,48,137000
51.0,4712,4,1946,1950,0.0,384.0,363.0,747.0,774,456,1230,1,1,5,0,1.0,305.0,0,57,121600
51.0,5900,4,1923,1958,0.0,0.0,440.0,440.0,869,0,869,1,0,4,0,0.0,0.0,0,0,85500
52.0,5825,4,1926,1953,108.0,0.0,600.0,600.0,747,0,747,1,0,5,0,2.0,528.0,0,0,79900
92.0,7438,5,1908,1991,0.0,0.0,504.0,504.0,936,316,1252,1,0,5,0,2.0,576.0,104,0,127000
80.0,9600,5,1961,1990,0.0,915.0,336.0,1251.0,1433,0,1433,1,0,7,1,2.0,441.0,144,0,161000
89.0,10858,5,1952,1952,150.0,40.0,1404.0,1444.0,1624,0,1624,1,0,6,1,1.0,240.0,0,40,146500
80.0,9600,5,1951,1951,144.0,996.0,60.0,1056.0,1216,0,1216,1,0,7,0,1.0,280.0,0,0,135000
89.0,10680,5,1951,1951,44.0,756.0,1380.0,2136.0,2136,0,2136,2,0,7,0,2.0,528.0,0,30,137900
79.0,9490,6,1941,1950,0.0,403.0,238.0,806.0,958,620,1578,1,0,5,2,1.0,240.0,0,0,133000
79.0,9462,5,1949,1973,0.0,0.0,704.0,704.0,1024,704,1728,1,1,7,1,1.0,234.0,245,60,137000
82.0,9888,5,1954,1975,0.0,486.0,450.0,936.0,936,0,936,1,0,5,0,1.0,240.0,0,0,121000
0.0,8917,5,1967,1967,0.0,0.0,1584.0,1584.0,1584,0,1584,2,0,8,0,2.0,506.0,0,0,119000
0.0,12700,6,1964,1964,0.0,939.0,307.0,1246.0,1246,0,1246,1,0,6,2,2.0,441.0,0,69,172000
85.0,8500,5,1961,1961,203.0,600.0,635.0,1235.0,1235,0,1235,1,0,6,0,2.0,480.0,0,0,98600
88.0,14200,7,1966,1966,309.0,445.0,479.0,924.0,1216,941,2157,2,1,8,2,2.0,487.0,105,66,226000
75.0,9000,5,1954,1954,0.0,812.0,124.0,936.0,1128,0,1128,1,0,5,0,1.0,286.0,0,0,118000
174.0,25419,8,1918,1990,0.0,1036.0,140.0,1360.0,1360,1360,3112,2,0,8,1,2.0,795.0,0,16,235000
109.0,9723,6,1963,1963,332.0,0.0,1008.0,1008.0,1008,0,1008,1,0,5,0,2.0,430.0,0,0,135000
70.0,7728,5,1962,1962,120.0,803.0,303.0,1106.0,1190,0,1190,1,0,6,0,2.0,540.0,0,18,132500
70.0,8163,5,1959,1959,128.0,748.0,102.0,1144.0,1144,0,1144,1,0,6,1,1.0,796.0,86,0,143000
70.0,8400,5,1957,1957,0.0,623.0,556.0,1179.0,1364,0,1364,1,1,6,1,1.0,331.0,0,60,132000
80.0,11600,6,1960,1960,175.0,565.0,818.0,1383.0,1383,0,1383,1,1,7,0,1.0,292.0,0,45,145250
0.0,9610,6,1958,1958,632.0,203.0,918.0,1121.0,1336,0,1336,1,1,7,1,2.0,488.0,80,0,162000
125.0,10000,5,1956,1956,272.0,678.0,99.0,1058.0,1370,0,1370,1,0,6,1,1.0,300.0,191,0,148000
69.0,14850,5,1957,1957,0.0,895.0,197.0,1092.0,1092,0,1092,1,0,6,1,1.0,299.0,268,0,141000
72.0,10152,6,1956,1994,0.0,914.0,210.0,1124.0,1124,0,1124,1,0,6,1,1.0,353.0,0,211,153000
72.0,10011,5,1957,1996,64.0,360.0,710.0,1070.0,1236,0,1236,1,0,6,1,1.0,447.0,0,0,134450
0.0,7032,5,1979,1979,0.0,943.0,0.0,943.0,943,0,943,1,0,4,2,2.0,600.0,42,0,135960
70.0,8092,6,1954,2000,176.0,824.0,226.0,1050.0,1050,0,1050,1,0,6,0,1.0,286.0,0,0,156000
75.0,11310,6,1954,1954,0.0,0.0,1367.0,1367.0,1375,0,1375,1,0,5,1,2.0,451.0,0,30,140000
66.0,12778,5,1952,2003,0.0,658.0,350.0,1008.0,1008,0,1008,1,0,4,0,1.0,280.0,0,154,139500
75.0,10170,6,1951,1951,522.0,0.0,216.0,216.0,1575,0,1575,1,1,5,1,2.0,400.0,0,0,155000
55.0,7700,5,1956,1956,0.0,271.0,30.0,301.0,1145,0,1145,1,0,6,0,2.0,684.0,0,0,127000
65.0,11050,5,1956,1956,0.0,488.0,517.0,1005.0,1005,0,1005,1,0,6,1,1.0,319.0,0,0,133500
80.0,13600,5,1955,1955,0.0,144.0,0.0,1056.0,1056,0,1056,1,1,6,0,1.0,300.0,0,0,125000
85.0,15428,5,1951,1991,0.0,741.0,143.0,884.0,884,0,884,1,0,4,0,1.0,270.0,0,0,142000
118.0,21299,7,1941,1963,0.0,0.0,929.0,929.0,2039,0,2039,1,1,7,3,3.0,791.0,0,0,167000
70.0,13300,5,1956,2001,0.0,494.0,521.0,1015.0,1384,0,1384,1,0,6,0,2.0,896.0,75,0,159000
94.0,22136,5,1925,1975,0.0,1018.0,1153.0,2171.0,1392,1248,2640,2,1,10,1,3.0,1008.0,631,48,180000
50.0,7500,6,1947,1950,0.0,0.0,784.0,784.0,900,412,1312,1,1,6,0,2.0,649.0,0,28,127000
50.0,7000,6,1924,1950,0.0,617.0,0.0,617.0,865,445,1310,2,0,6,0,1.0,398.0,0,0,112000
60.0,10410,3,1930,2001,0.0,0.0,713.0,713.0,713,0,713,1,0,5,0,1.0,371.0,0,75,99800
90.0,5400,5,1954,2000,0.0,415.0,418.0,833.0,833,0,833,1,0,4,0,1.0,326.0,0,0,117000
60.0,5400,5,1921,1968,0.0,0.0,1073.0,1073.0,1073,0,1073,1,0,4,0,1.0,326.0,0,0,108480
60.0,10914,3,1929,1950,0.0,0.0,715.0,715.0,715,0,715,1,0,4,0,2.0,660.0,0,0,68000
60.0,7008,4,1900,1998,0.0,0.0,448.0,448.0,448,272,720,1,0,5,0,1.0,280.0,0,0,86900
60.0,10800,5,1920,1950,0.0,821.0,299.0,1120.0,1130,0,1130,1,0,5,1,2.0,720.0,229,0,120000
60.0,7200,6,1915,1950,0.0,338.0,325.0,663.0,774,821,1595,2,0,7,1,2.0,528.0,49,0,155500
60.0,10818,4,1910,1950,0.0,0.0,1077.0,1077.0,981,779,1760,1,1,7,1,2.0,648.0,120,0,80000
60.0,10410,3,1915,1950,0.0,0.0,672.0,672.0,694,520,1214,1,0,6,0,3.0,936.0,216,0,105000
60.0,10800,5,1900,1970,0.0,664.0,290.0,954.0,1766,648,2414,2,0,10,1,2.0,520.0,142,0,160000
60.0,10800,5,1936,1989,0.0,626.0,170.0,796.0,1096,370,1466,2,0,7,1,2.0,566.0,436,21,170000
84.0,8658,6,1965,1965,101.0,643.0,445.0,1088.0,1324,0,1324,2,0,6,1,2.0,440.0,0,138,160000
85.0,13400,5,1966,1966,1047.0,516.0,380.0,1024.0,1086,0,1086,1,0,6,1,2.0,484.0,0,0,159950
83.0,10184,6,1963,1963,379.0,580.0,503.0,1083.0,1146,0,1146,1,0,6,1,1.0,294.0,345,75,165000
77.0,9786,6,1962,1981,0.0,600.0,312.0,912.0,1085,649,1734,1,1,7,1,2.0,440.0,0,0,159000
77.0,9510,6,1962,1985,161.0,701.0,434.0,1135.0,1207,0,1207,1,1,6,0,1.0,264.0,0,240,147000
66.0,7800,5,1964,1964,0.0,312.0,0.0,912.0,912,0,912,1,0,5,0,1.0,288.0,0,0,115000
79.0,8910,6,1959,1959,0.0,655.0,0.0,655.0,1194,0,1194,1,0,6,1,2.0,539.0,0,0,159500
60.0,7332,6,1959,1959,207.0,414.0,450.0,864.0,864,0,864,1,0,4,0,1.0,288.0,168,0,120000
73.0,7100,5,1957,1957,0.0,708.0,108.0,816.0,816,0,816,1,0,5,0,1.0,308.0,0,0,129900
80.0,10800,6,1961,1992,104.0,913.0,400.0,1313.0,1773,0,1773,2,0,6,2,2.0,418.0,355,98,183000
86.0,11650,7,1959,1959,58.0,0.0,0.0,0.0,1472,0,1472,2,0,5,1,2.0,484.0,0,68,157500
0.0,18275,7,1962,1998,0.0,636.0,802.0,1438.0,1900,548,2448,3,0,9,2,2.0,441.0,520,102,277500
47.0,16321,5,1957,1997,0.0,1277.0,207.0,1484.0,1600,0,1600,1,0,6,2,1.0,319.0,288,258,207500
60.0,12144,4,1950,1950,0.0,455.0,455.0,910.0,910,611,1521,1,1,6,0,1.0,597.0,199,0,147500
60.0,10800,4,1949,1950,0.0,0.0,720.0,720.0,720,472,1192,1,1,6,0,0.0,0.0,0,0,135000
60.0,7200,5,1950,1950,0.0,0.0,0.0,0.0,1040,0,1040,1,0,5,0,2.0,625.0,0,0,109500
60.0,7200,4,1950,1950,0.0,0.0,0.0,0.0,1040,0,1040,1,0,4,0,2.0,420.0,0,29,109900
70.0,7560,5,1959,1959,0.0,369.0,671.0,1040.0,1040,0,1040,1,0,6,0,1.0,286.0,140,0,133700
60.0,8544,3,1950,1950,0.0,0.0,0.0,0.0,1040,0,1040,2,0,6,0,2.0,400.0,0,0,81400
0.0,8544,3,1949,1950,340.0,0.0,0.0,0.0,1040,0,1040,2,0,6,0,2.0,400.0,0,0,87500
60.0,8544,3,1950,1950,0.0,0.0,0.0,0.0,1040,0,1040,2,0,6,0,2.0,400.0,0,0,93500
75.0,8512,5,1960,1960,0.0,0.0,1556.0,1556.0,1556,0,1556,2,0,8,0,0.0,0.0,0,0,119000
70.0,7945,5,1959,1959,0.0,179.0,465.0,1150.0,1150,0,1150,1,0,6,0,1.0,300.0,0,0,141000
70.0,7000,5,1961,1961,0.0,781.0,369.0,1150.0,1150,0,1150,1,0,6,0,1.0,288.0,0,0,146000
69.0,7590,6,1966,1966,266.0,512.0,148.0,660.0,660,688,1348,1,1,6,1,2.0,453.0,188,108,155000
69.0,10205,5,1962,1962,0.0,784.0,141.0,925.0,999,0,999,1,0,6,0,1.0,300.0,150,72,134500
74.0,7400,7,1962,1962,0.0,809.0,236.0,1045.0,1045,0,1045,1,0,6,0,2.0,528.0,0,0,120000
70.0,7000,5,1962,1962,0.0,468.0,396.0,864.0,864,0,864,1,0,5,0,1.0,336.0,0,0,105000
70.0,7000,5,1962,1962,0.0,953.0,72.0,1025.0,1025,0,1025,1,0,6,0,0.0,0.0,96,80,124000
62.0,9856,5,1900,2005,0.0,0.0,716.0,716.0,1007,1007,2014,2,0,8,0,2.0,624.0,0,72,169000
57.0,9906,4,1925,1950,0.0,0.0,686.0,686.0,810,518,1328,1,0,8,0,1.0,210.0,0,172,107000
60.0,9600,5,1948,1950,264.0,276.0,936.0,1212.0,1226,442,1668,1,0,6,0,1.0,240.0,0,0,135000
60.0,5520,4,1920,1980,0.0,284.0,863.0,1147.0,1147,510,1657,1,0,9,1,1.0,162.0,0,0,111500
60.0,9600,6,1900,2004,0.0,381.0,399.0,780.0,940,476,1416,1,0,7,0,2.0,400.0,0,24,156500
60.0,9600,7,1925,1990,0.0,16.0,712.0,728.0,832,809,1641,1,1,6,1,2.0,546.0,0,0,178000
58.0,6451,7,1900,1970,0.0,208.0,504.0,712.0,848,580,1428,1,0,7,0,2.0,576.0,264,0,139900
66.0,3960,7,1930,1950,0.0,0.0,502.0,502.0,502,502,1004,1,0,5,1,1.0,200.0,280,0,105000
70.0,5684,6,1930,2005,0.0,0.0,813.0,813.0,813,0,813,1,0,5,0,1.0,270.0,0,113,110000
56.0,7745,4,1900,1950,0.0,0.0,938.0,938.0,1084,867,1951,2,0,9,0,2.0,576.0,0,6,111500
56.0,7741,6,1924,1950,0.0,143.0,817.0,1032.0,1032,0,1032,1,0,5,0,1.0,280.0,0,0,108000
50.0,5633,5,1925,1950,0.0,0.0,844.0,844.0,844,0,844,1,0,5,0,1.0,216.0,50,81,111500
50.0,9000,5,1880,1991,0.0,0.0,636.0,636.0,1089,661,1750,1,0,8,0,1.0,240.0,0,0,124000
60.0,7200,4,1950,1950,0.0,0.0,576.0,576.0,864,0,864,1,0,5,0,1.0,528.0,0,0,105000
40.0,4400,6,1920,1950,0.0,0.0,648.0,648.0,734,384,1118,1,0,6,0,2.0,440.0,0,0,116000
42.0,7614,3,1905,1950,0.0,0.0,738.0,738.0,714,662,1376,1,0,7,0,1.0,216.0,0,0,96900
50.0,6000,5,1955,1955,0.0,576.0,384.0,960.0,960,0,960,1,0,5,0,2.0,576.0,0,0,135500
50.0,6000,5,1924,1950,145.0,0.0,816.0,816.0,816,750,1566,1,1,7,0,2.0,450.0,24,0,139000
52.0,7830,3,1921,1950,0.0,416.0,76.0,492.0,492,0,492,1,0,3,0,1.0,200.0,0,0,61500
56.0,9576,6,1945,1950,0.0,310.0,460.0,770.0,885,297,1182,1,1,5,0,1.0,378.0,0,0,120000
49.0,5820,3,1955,2005,0.0,256.0,906.0,1162.0,1163,0,1163,1,0,6,0,1.0,220.0,142,98,126175
48.0,5747,3,1920,1950,0.0,0.0,798.0,798.0,840,0,840,1,0,5,0,1.0,250.0,112,0,64000
69.0,9142,6,1910,1950,0.0,0.0,1020.0,1020.0,908,1020,1928,2,0,9,0,1.0,440.0,0,60,137000
60.0,9600,4,1900,1950,0.0,0.0,1095.0,1095.0,1095,679,1774,2,0,8,0,3.0,779.0,0,0,87000
60.0,10800,7,1914,1970,0.0,390.0,490.0,880.0,880,888,1768,1,1,6,2,2.0,320.0,0,341,163000
70.0,6300,7,1910,2005,0.0,0.0,1226.0,1226.0,1226,878,2104,2,0,9,0,2.0,432.0,0,341,155000
63.0,5000,5,1900,1950,0.0,0.0,540.0,540.0,889,551,1440,1,0,6,0,1.0,352.0,0,0,79000
65.0,8850,7,1916,1950,0.0,0.0,815.0,815.0,815,875,1690,1,0,7,1,1.0,225.0,0,0,144000
60.0,3600,6,1910,1993,0.0,0.0,684.0,684.0,684,684,1368,1,0,7,0,1.0,216.0,0,158,114504
60.0,7200,7,1920,1950,0.0,0.0,596.0,596.0,998,764,1762,1,1,8,0,2.0,576.0,36,0,157000
84.0,11340,6,1923,1950,0.0,0.0,1200.0,1200.0,1200,0,1200,1,0,7,0,1.0,312.0,0,0,125000
90.0,22950,10,1892,1993,0.0,0.0,1107.0,1107.0,1518,1518,3608,2,1,12,2,3.0,840.0,0,260,475000
